-11.987177,-77.097135,100
-11.98567641,-77.09589243,100
-11.985369,-77.099889,100
-11.984656,-77.098414,100
-11.987725,-77.101313,100
-11.98725,-77.099868,100
-11.988995,-77.101754,100
-11.984857,-77.096566,100
-11.985144,-77.097643,100
-11.989149,-77.101777,100
-11.98905904,-77.09679063,100
-11.9858,-77.0979,100
-11.987518,-77.096877,100
-11.986937,-77.099143,100
-11.987833,-77.099281,100
-11.982914,-77.097812,100
-11.986131,-77.098759,100
-11.988464,-77.100317,100
-11.9880817,-77.09954224,100
-11.984226,-77.099305,100
-11.98730148,-77.09977124,100
-11.98399,-77.09891293,100
-11.989849,-77.097281,100
-11.988246,-77.097123,100
-11.987916,-77.102893,100
-11.987434,-77.101279,100
-11.987503,-77.098973,100
-11.987095,-77.098957,100
-11.98619984,-77.09632996,100
-11.988252,-77.101387,100
-11.9854,-77.0951,100
-11.989299,-77.096938,100
-11.985326,-77.095233,100
-11.989393,-77.098763,100
-11.987854,-77.096732,100
-11.985048,-77.099583,100
-11.9873,-77.099304,100
-11.87628389,-77.0238369,100
-11.880845,-77.025139,100
-11.881342,-77.024017,100
-11.880021,-77.022437,100
-11.8795,-77.0263,100
-11.88130277,-77.02380303,100
-11.87954,-77.024748,100
-11.878695,-77.019044,100
-11.878644,-77.02375,100
-11.879857,-77.024018,100
-11.876632,-77.022159,100
-11.8778,-77.024358,100
-11.88063,-77.024136,100
-11.878134,-77.02097,100
-11.8786,-77.0254,100
-11.88053865,-77.02310063,100
-11.877903,-77.023438,100
-11.88082967,-77.02136222,100
-11.877754,-77.021645,100
-11.880471,-77.021866,100
-11.878263,-77.023502,100
-11.876338,-77.022682,100
-11.877364,-77.022533,100
-11.878597,-77.02552,100
-11.8757924,-77.01812312,100
-11.880804,-77.025276,100
-11.87951,-77.023006,100
-11.880198,-77.024356,100
-11.879406,-77.024301,100
-11.881317,-77.023482,100
-11.878782,-77.019096,100
-11.876907,-77.023384,100
-11.878251,-77.020759,100
-11.881502,-77.023691,100
-11.878792,-77.023609,100
-11.88053045,-77.0244823,100
-11.878801,-77.019448,100
-11.989685,-77.093971,100
-11.990075,-77.093996,100
-11.988062,-77.092918,100
-11.986758,-77.09037,100
-11.988068,-77.088493,100
-11.986758,-77.093332,100
-11.988415,-77.091041,100
-11.989032,-77.094388,100
-11.987858,-77.090648,100
-11.986111,-77.092223,100
-11.990803,-77.088031,100
-11.987849,-77.092613,100
-11.98959558,-77.09650498,100
-11.98997536,-77.09666893,100
-11.99019772,-77.09507938,100
-11.99007539,-77.09220473,100
-11.989336,-77.089212,100
-11.985358,-77.09374,100
-11.99107764,-77.08713099,100
-11.98703976,-77.08753232,100
-11.989074,-77.094129,100
-11.98562885,-77.09276699,100
-11.989703,-77.096568,100
-11.98794,-77.086091,100
-11.98767,-77.094285,100
-11.988031,-77.088621,100
-11.98915021,-77.0962552,100
-11.9902698,-77.0912136,100
-11.98702,-77.08739,100
-11.99102713,-77.09262148,100
-11.986663,-77.09001,100
-11.990757,-77.0883,100
-11.987635,-77.090919,100
-11.98756418,-77.08572552,100
-11.986949,-77.087561,100
-11.98724048,-77.08975319,100
-11.98774685,-77.09366351,100
-11.98535172,-77.09358171,100
-11.990146,-77.094746,100
-11.986447,-77.090903,100
-11.987277,-77.093678,100
-11.98744972,-77.08777037,100
-11.98881,-77.086251,100
-11.988221,-77.092884,100
-11.99029644,-77.09412821,100
-11.989742,-77.092096,100
-11.98926,-77.093256,100
-11.986854,-77.092971,100
-11.98982188,-77.094611,100
-11.990043,-77.093098,100
-11.98967233,-77.09638663,100
-11.98608079,-77.09445141,100
-11.98804005,-77.08899111,100
-11.98986714,-77.09645737,100
-11.987118,-77.093704,100
-11.99080478,-77.08800774,100
-11.990274,-77.088731,100
-11.988409,-77.092479,100
-11.986459,-77.089383,100
-11.990134,-77.091248,100
-11.98665703,-77.08848316,100
-11.986703,-77.093363,100
-11.986303,-77.092594,100
-11.98746316,-77.09090319,100
-11.99006522,-77.09585387,100
-11.988138,-77.088377,100
-11.987667,-77.091334,100
-11.86558961,-77.07496349,100
-11.8624174,-77.07598709,100
-11.8579375,-77.06874609,100
-11.84624,-77.064776,100
-11.860469,-77.077128,100
-11.934763,-77.086348,100
-11.93594,-77.082086,100
-11.935617,-77.085855,100
-11.933661,-77.079677,100
-11.9367107,-77.0860514,100
-11.933554,-77.080663,100
-11.936758,-77.078632,100
-11.937852,-77.086367,100
-11.933931,-77.088892,100
-11.9347449,-77.08106048,100
-11.938352,-77.080479,100
-11.93308573,-77.08989836,100
-11.935532,-77.084885,100
-11.935086,-77.084247,100
-11.937225,-77.080294,100
-11.93429582,-77.08564404,100
-11.93508276,-77.09003582,100
-11.932519,-77.08841,100
-11.936261,-77.081638,100
-11.93211,-77.088708,100
-11.936974,-77.081888,100
-11.9361,-77.0821,100
-11.935823,-77.079966,100
-11.932052,-77.090395,100
-11.936607,-77.088723,100
-11.93502766,-77.08445448,100
-11.93681246,-77.08795108,100
-11.934428,-77.089763,100
-11.9354675,-77.083949219,100
-11.9348,-77.0877,100
-11.93556,-77.089068,100
-11.934504,-77.088047,100
-11.93631,-77.081529,100
-11.935894,-77.085228,100
-11.935401,-77.088494,100
-11.9367575,-77.080503906,100
-11.937505,-77.08031,100
-11.9366425,-77.080792969,100
-11.93290137,-77.0890937,100
-11.9359937,-77.08819817,100
-11.934953,-77.0905,100
-11.936503,-77.078894,100
-11.935544,-77.085108,100
-11.935225,-77.089917,100
-11.9352599,-77.0882659,100
-11.93545902,-77.08320055,100
-11.932003,-77.089529,100
-11.9367225,-77.080464844,100
-11.936598,-77.087956,100
-11.932616,-77.088927,100
-11.933376,-77.089743,100
-11.93486102,-77.0845782,100
-11.934953,-77.090779,100
-11.93189136,-77.09017228,100
-11.978258,-77.042233,100
-11.976512,-77.03825,100
-11.974736,-77.037437,100
-11.98029901,-77.0362106,100
-11.97776802,-77.04287119,100
-11.977598,-77.037349,100
-11.976421,-77.036423,100
-11.98075194,-77.04130109,100
-11.97487034,-77.03784976,100
-11.978847,-77.038886,100
-11.97757189,-77.04196796,100
-11.97773391,-77.03781925,100
-11.980054,-77.035942,100
-11.97656435,-77.03684527,100
-11.977648,-77.038047,100
-11.97739,-77.036596,100
-11.97785,-77.042591,100
-11.975382,-77.038118,100
-11.977131,-77.035069,100
-11.97868865,-77.04026844,100
-11.977803,-77.04303,100
-11.977654,-77.038877,100
-11.978084,-77.040751,100
-11.977907,-77.034011,100
-11.979001,-77.037545,100
-11.979146,-77.038275,100
-11.976473,-77.039301,100
-11.978208,-77.038381,100
-11.979819,-77.037664,100
-11.978487,-77.041699,100
-11.97977785,-77.03735992,100
-11.974332,-77.038086,100
-11.976027,-77.038536,100
-11.977686,-77.033137,100
-11.974229,-77.036811,100
-11.974555,-77.038275,100
-11.98055023,-77.04134166,100
-11.978827,-77.041158,100
-11.978813,-77.037209,100
-11.977025,-77.035286,100
-11.978043,-77.040447,100
-11.98082474,-77.04344987,100
-11.978153,-77.037918,100
-11.97846432,-77.03986008,100
-11.98016716,-77.03693948,100
-11.978168,-77.041951,100
-11.978722,-77.041679,100
-11.976029,-77.037806,100
-11.97683099,-77.03640774,100
-11.97912945,-77.04057455,100
-11.976927,-77.039961,100
-11.977309,-77.035091,100
-11.977887,-77.037085,100
-11.975543,-77.037314,100
-11.98032,-77.039491,100
-11.978858,-77.04128,100
-11.97722489,-77.03888878,100
-11.977717,-77.034849,100
-11.977864,-77.038829,100
-11.977582,-77.035685,100
-11.976758,-77.038313,100
-11.87584555,-77.01770369,100
-11.92628753,-77.04202428,100
-11.871145,-77.027948,100
-11.8783,-77.0187,100
-11.87372175,-77.12484386,100
-11.89277727,-77.0349808,100
-11.8531775,-77.00301953,100
-11.915885,-77.042481,100
-11.9307,-77.0843,100
-11.932394,-77.083879,100
-11.933682,-77.082934,100
-11.928274,-77.080949,100
-11.927305,-77.085324,100
-11.931537,-77.085636,100
-11.93282724,-77.08244719,100
-11.93354759,-77.08373901,100
-11.931415,-77.085546,100
-11.93225712,-77.08349191,100
-11.931971,-77.082584,100
-11.932388,-77.0819942,100
-11.93292,-77.08464,100
-11.93017641,-77.08089754,100
-11.92863825,-77.08571345,100
-11.931049,-77.080979,100
-11.934,-77.0861,100
-11.9297,-77.084646,100
-11.928848,-77.087213,100
-11.9312,-77.0811,100
-11.931225,-77.086312,100
-11.93407211,-77.08461575,100
-11.931537,-77.083486,100
-11.929906,-77.08108,100
-11.92813406,-77.08059579,100
-11.928698,-77.079305,100
-11.930956,-77.084198,100
-11.928532,-77.079544,100
-11.92641973,-77.08484441,100
-11.93266,-77.082467,100
-11.9338,-77.0825,100
-11.92958069,-77.08075169,100
-11.93459,-77.084506,100
-11.933936,-77.083034,100
-11.931297,-77.084805,100
-11.928415,-77.086519,100
-11.929482,-77.08073,100
-11.92945867,-77.08160665,100
-11.930601,-77.082183,100
-11.932817,-77.08362,100
-11.93370308,-77.08238114,100
-11.92739105,-77.08165694,100
-11.932486,-77.083516,100
-11.93231879,-77.08534498,100
-11.932876,-77.08477,100
-11.929881,-77.082402,100
-11.932062,-77.081915,100
-11.928503,-77.085543,100
-11.933382,-77.085695,100
-11.930183,-77.082303,100
-11.93147345,-77.08462849,100
-11.932368,-77.083034,100
-11.93264682,-77.08447527,100
-11.934306,-77.084198,100
-11.931467,-77.083314,100
-11.933932,-77.08476,100
-11.93114738,-77.08526149,100
-11.9319,-77.086547,100
-11.9306245,-77.08573826,100
-11.93154758,-77.08640445,100
-11.93054184,-77.08125193,100
-11.93777816,-77.05906168,100
-12.03109108,-77.08301816,100
-11.872507,-77.063063,100
-11.872668,-77.061532,100
-11.874798,-77.061479,100
-11.875154,-77.066931,100
-11.87619,-77.06693,100
-11.87542,-77.067103,100
-11.872195,-77.063202,100
-11.873385,-77.061221,100
-11.873374,-77.063241,100
-11.87014737,-77.0622354,100
-11.872799,-77.058197,100
-11.874791,-77.059605,100
-11.877738,-77.059826,100
-11.872732,-77.063465,100
-11.871615,-77.06335,100
-11.87224135,-77.06320837,100
-11.876784,-77.063364,100
-11.877019,-77.055796,100
-11.86936,-77.061493,100
-11.872965,-77.062339,100
-11.874203,-77.064041,100
-11.873957,-77.059949,100
-11.875196,-77.061658,100
-11.87699586,-77.06313327,100
-11.871897,-77.06189,100
-11.877969,-77.06404,100
-11.871014,-77.060209,100
-11.874881,-77.065477,100
-11.877512,-77.060101,100
-11.87325913,-77.06472315,100
-11.874161,-77.061178,100
-11.8757838,-77.063102,100
-11.877607,-77.060423,100
-11.878108,-77.059959,100
-11.88019185,-77.06873104,100
-11.874803,-77.064319,100
-11.873601,-77.064015,100
-11.87147424,-77.06251904,100
-11.876598,-77.060221,100
-11.877537,-77.056124,100
-11.8708,-77.06208,100
-11.87258,-77.064607,100
-11.872799,-77.062951,100
-11.873501,-77.060925,100
-11.876113,-77.066174,100
-11.86838052,-77.06150215,100
-11.872543,-77.059405,100
-11.87362,-77.061005,100
-11.876856,-77.067549,100
-11.87905172,-77.06800718,100
-11.877678,-77.067761,100
-11.873177,-77.063617,100
-11.87915,-77.068617,100
-11.851048,-77.09062,100
-11.850904,-77.090846,100
-11.850669,-77.084537,100
-11.849418,-77.088324,100
-11.851754,-77.088192,100
-11.838641,-77.104865,100
-11.846841,-77.096448,100
-11.851314,-77.088041,100
-11.851048,-77.084309,100
-11.851262,-77.089366,100
-11.838271,-77.10456,100
-11.85010687,-77.0881214,100
-11.851115,-77.088317,100
-11.852817,-77.085271,100
-11.844248,-77.094876,100
-11.849271,-77.090383,100
-11.8490439,-77.0880438,100
-11.847627,-77.084439,100
-11.839334,-77.100326,100
-11.842157,-77.102025,100
-11.855256,-77.0855,100
-11.845868,-77.093698,100
-11.852425,-77.08692,100
-11.849787,-77.081721,100
-11.842464,-77.100608,100
-11.842559,-77.10078,100
-11.850184,-77.083865,100
-11.841902,-77.100683,100
-11.842292,-77.101996,100
-11.843738,-77.098694,100
-11.855329,-77.085626,100
-11.853309,-77.08455,100
-11.8379,-77.1028,100
-11.8503,-77.0833,100
-11.851106,-77.089841,100
-11.841731,-77.102703,100
-11.842445,-77.101038,100
-11.85097,-77.080577,100
-11.849653,-77.092885,100
-11.847397,-77.085143,100
-11.842788,-77.10121,100
-11.851605,-77.084346,100
-11.851106,-77.089119,100
-11.853675,-77.087833,100
-11.848182,-77.094135,100
-11.850032,-77.085878,100
-11.851178,-77.088981,100
-11.850825,-77.085579,100
-11.839643,-77.10363,100
-11.841026,-77.102156,100
-11.845323,-77.095206,100
-11.842157,-77.1008,100
-11.847512,-77.08526,100
-11.85049669,-77.08306141,100
-11.851105,-77.082963,100
-11.852691,-77.085352,100
-11.85062006,-77.0886176,100
-11.84812495,-77.08523668,100
-11.837939,-77.102392,100
-11.870435,-77.023455,100
-11.871145,-77.022748,100
-11.873805,-77.024436,100
-11.872147,-77.026861,100
-11.876488,-77.029032,100
-11.86854,-77.029977,100
-11.873613,-77.033092,100
-11.869899,-77.030349,100
-11.877607,-77.028774,100
-11.876971,-77.02997,100
-11.875667,-77.02714,100
-11.868701,-77.029863,100
-11.876457,-77.03128,100
-11.873825,-77.025802,100
-11.871942,-77.024495,100
-11.87558,-77.028122,100
-11.870315,-77.023057,100
-11.87301009,-77.02962913,100
-11.877814,-77.032088,100
-11.870761,-77.032336,100
-11.87178266,-77.02625323,100
-11.872659,-77.029274,100
-11.872581,-77.031715,100
-11.875215,-77.031604,100
-11.8744,-77.0267,100
-11.87048,-77.032808,100
-11.870603,-77.025375,100
-11.869248,-77.02791,100
-11.872122,-77.032502,100
-11.87222068,-77.03157976,100
-11.87238014,-77.03139268,100
-11.87183778,-77.02358946,100
-11.873297,-77.024809,100
-11.870233,-77.024661,100
-11.86976743,-77.0303399,100
-11.867746,-77.030515,100
-11.87317874,-77.02961773,100
-11.869349,-77.030417,100
-11.871827,-77.023023,100
-11.874161,-77.028027,100
-11.873593,-77.030143,100
-11.874922,-77.026157,100
-11.868004,-77.028983,100
-11.8673158,-77.03069497,100
-11.964649,-77.060663,100
-11.965717,-77.059457,100
-11.965315,-77.062054,100
-11.966216,-77.061857,100
-11.967141,-77.061037,100
-11.966813,-77.061105,100
-11.96567,-77.065101,100
-11.966082,-77.059951,100
-11.965391,-77.058867,100
-11.96865,-77.05816,100
-11.969863,-77.065166,100
-11.968506,-77.059288,100
-11.965771,-77.058962,100
-11.965943,-77.060645,100
-11.96505,-77.057857,100
-11.969366,-77.06543,100
-11.964923,-77.058801,100
-11.966449,-77.065295,100
-11.96687,-77.061722,100
-11.96469915,-77.05817185,100
-11.96806007,-77.05983818,100
-11.970873,-77.061213,100
-11.967499,-77.060966,100
-11.968844,-77.059602,100
-11.964875,-77.058143,100
-11.96513014,-77.05834653,100
-11.96822472,-77.06170198,100
-11.96599046,-77.06014261,100
-11.96541057,-77.0593641,100
-11.966181,-77.064014,100
-11.965475,-77.058997,100
-11.969887,-77.061431,100
-11.967515,-77.057093,100
-11.965389,-77.06203,100
-11.969197,-77.059605,100
-11.966482,-77.056466,100
-11.967795,-77.063114,100
-11.968841,-77.061684,100
-11.966104,-77.06014,100
-11.966779,-77.062534,100
-11.9658386,-77.06193365,100
-11.968659,-77.058164,100
-11.966364,-77.061902,100
-11.96737,-77.060989,100
-11.96109482,-77.05923032,100
-11.966764,-77.06417,100
-11.96802,-77.060824,100
-11.922987,-77.084184,100
-11.924886,-77.084184,100
-11.921504,-77.082658,100
-11.924031,-77.081877,100
-11.92489664,-77.08394654,100
-11.922031,-77.083698,100
-11.92724081,-77.07850702,100
-11.92783521,-77.07898412,100
-11.9288,-77.0781,100
-11.92071,-77.084668,100
-11.926642,-77.078533,100
-11.92612843,-77.08463486,100
-11.922385,-77.084056,100
-11.9247,-77.083955,100
-11.928093,-77.078463,100
-11.922999,-77.080902,100
-11.925353,-77.08494,100
-11.926473,-77.083497,100
-11.922298,-77.081892,100
-11.925869,-77.081925,100
-11.926015,-77.084532,100
-11.928338,-77.077763,100
-11.926117,-77.082065,100
-11.924321,-77.082741,100
-11.923057,-77.081558,100
-11.923135,-77.082011,100
-11.923382,-77.082275,100
-11.924759,-77.082004,100
-11.926843,-77.083328,100
-11.924126,-77.084253,100
-11.925532,-77.080036,100
-11.924389,-77.083875,100
-11.924269,-77.083518,100
-11.92642793,-77.07986724,100
-11.92256,-77.081961,100
-11.92616944,-77.08467677,100
-11.92582,-77.083119,100
-11.923525,-77.081469,100
-11.92436,-77.081576,100
-11.92671497,-77.08042346,100
-11.92789032,-77.07895663,100
-11.922974,-77.081867,100
-11.92538,-77.081309,100
-11.923661,-77.082285,100
-11.925447,-77.080946,100
-11.92561997,-77.08442833,100
-11.92497964,-77.08192181,100
-11.920933,-77.085068,100
-11.924262,-77.083288,100
-11.927431,-77.077757,100
-11.920594,-77.084639,100
-11.92386167,-77.08342016,100
-11.981877,-77.076507,100
-11.982538,-77.078907,100
-11.979977,-77.076669,100
-11.981495,-77.079325,100
-11.980577,-77.075549,100
-11.981857,-77.076765,100
-11.980137,-77.07669,100
-11.981177,-77.076886,100
-11.980489,-77.077362,100
-11.977602,-77.080011,100
-11.981387,-77.07572,100
-11.97953318,-77.07861632,100
-11.982339,-77.079973,100
-11.980554,-77.07599,100
-11.98290212,-77.07961846,100
-11.982445,-77.077156,100
-11.981218,-77.076481,100
-11.978028,-77.078186,100
-11.981205,-77.076746,100
-11.982505,-77.07677,100
-11.980222,-77.079606,100
-11.98149,-77.076959,100
-11.981515,-77.075998,100
-11.982873,-77.077129,100
-11.9791,-77.08,100
-11.981334,-77.076204,100
-11.97822883,-77.07845103,100
-11.981879,-77.076643,100
-11.981382,-77.077463,100
-11.98149053,-77.08010226,100
-11.981213,-77.076628,100
-11.978288,-77.079186,100
-11.978214,-77.078,100
-11.977646,-77.079775,100
-11.98001137,-77.08026923,100
-11.980776,-77.077049,100
-11.97856927,-77.0798441,100
-11.978156,-77.078028,100
-11.980466,-77.079189,100
-11.980961,-77.075793,100
-11.983059,-77.075923,100
-11.982292,-77.076292,100
-11.981997,-77.079244,100
-11.978145,-77.071351,100
-11.978408,-77.076812,100
-11.976938,-77.070279,100
-11.976635,-77.071405,100
-11.980077,-77.075034,100
-11.976876,-77.06975,100
-11.976382,-77.066807,100
-11.978248,-77.0719,100
-11.979634,-77.076552,100
-11.979671,-77.071741,100
-11.97592249,-77.07221355,100
-11.979942,-77.075383,100
-11.979844,-77.069195,100
-11.97688642,-77.07197987,100
-11.975181,-77.069901,100
-11.978565,-77.075773,100
-11.97864667,-77.07627174,100
-11.977892,-77.069691,100
-11.98008254,-77.07202143,100
-11.974764,-77.067531,100
-11.979504,-77.072064,100
-11.975,-77.0703,100
-11.978849,-77.070728,100
-11.976272,-77.068648,100
-11.977105,-77.071147,100
-11.975313,-77.072187,100
-11.976273,-77.068144,100
-11.97859846,-77.07691513,100
-11.979189,-77.069426,100
-11.9789001,-77.0761071,100
-11.98018,-77.070149,100
-11.976999,-77.069514,100
-11.979645,-77.075454,100
-11.976596,-77.067807,100
-11.978288,-77.069446,100
-11.978751,-77.076813,100
-11.977465,-77.06921,100
-11.979128,-77.070323,100
-11.976158,-77.069404,100
-11.978959,-77.070232,100
-11.97986346,-77.07221322,100
-11.977077,-77.071762,100
-11.97668537,-77.06775036,100
-11.974492,-77.068511,100
-11.980068,-77.074485,100
-11.977368,-77.0710233,100
-11.98009501,-77.07463492,100
-11.978564,-77.071229,100
-11.980131,-77.074494,100
-11.974249,-77.067087,100
-11.979627,-77.075589,100
-11.976801,-77.069415,100
-11.978223,-77.072011,100
-11.97846825,-77.07399823,100
-11.975992,-77.070777,100
-11.9759999,-77.07230005,100
-11.98087624,-77.06678912,100
-11.97434163,-77.07114503,100
-11.979067,-77.072492,100
-11.978811,-77.076834,100
-11.982408,-77.044581,100
-11.980637,-77.039821,100
-11.984635,-77.040285,100
-11.981486,-77.044359,100
-11.983092,-77.038387,100
-11.984981,-77.040171,100
-11.983543,-77.038252,100
-11.984088,-77.040164,100
-11.984077,-77.039677,100
-11.983659,-77.039781,100
-11.980901,-77.039145,100
-11.98193,-77.04519,100
-11.984383,-77.041128,100
-11.985217,-77.04174,100
-11.985357,-77.040239,100
-11.985601,-77.041601,100
-11.982661,-77.040273,100
-11.982164,-77.041576,100
-11.981843,-77.036489,100
-11.981523,-77.03681,100
-11.98119,-77.037299,100
-11.98644,-77.039867,100
-11.985809,-77.040153,100
-11.98289097,-77.0387198,100
-11.984036,-77.037818,100
-11.97856566,-77.03897126,100
-11.983345,-77.039315,100
-11.982759,-77.038927,100
-11.981514,-77.038324,100
-11.98113,-77.041018,100
-11.981868,-77.042578,100
-11.981371,-77.043913,100
-11.983573,-77.040593,100
-11.981515,-77.037216,100
-11.981683,-77.043826,100
-11.984791,-77.040424,100
-11.986205,-77.04012,100
-11.981715,-77.043352,100
-11.980717,-77.038349,100
-11.981051,-77.039621,100
-11.980747,-77.03789,100
-11.983111,-77.0446,100
-11.982563,-77.040061,100
-11.983077,-77.041692,100
-11.983075,-77.038818,100
-11.984273,-77.040256,100
-11.981683,-77.038952,100
-11.985711,-77.040252,100
-11.983,-77.0448,100
-11.878192,-77.030569,100
-11.884178,-77.027357,100
-11.877314,-77.03129,100
-11.88144,-77.025998,100
-11.878201,-77.031042,100
-11.882872,-77.028531,100
-11.8781175,-77.03324609,100
-11.882009,-77.032722,100
-11.879856,-77.032024,100
-11.879111,-77.032081,100
-11.8788325,-77.036980469,100
-11.8799975,-77.031644531,100
-11.882686,-77.024361,100
-11.882208,-77.033037,100
-11.878576,-77.037818,100
-11.88310564,-77.02421643,100
-11.884472,-77.026326,100
-11.884766,-77.027945,100
-11.884688,-77.027248,100
-11.876885,-77.032435,100
-11.882849,-77.026527,100
-11.880013,-77.03469,100
-11.88272735,-77.02582072,100
-11.88261,-77.026213,100
-11.883441,-77.025521,100
-11.882727,-77.030255,100
-11.882592,-77.032336,100
-11.8805625,-77.035675781,100
-11.8818225,-77.02664453,100
-11.8821775,-77.033238281,100
-11.880822,-77.026472,100
-11.883507,-77.025014,100
-11.88277591,-77.02678096,100
-11.8760925,-77.034714844,100
-11.8799375,-77.031910156,100
-11.88246,-77.032608,100
-11.877166,-77.031432,100
-11.882166,-77.027917,100
-11.879659,-77.035,100
-11.882437,-77.025926,100
-11.880006,-77.029164,100
-11.883552,-77.026664,100
-11.877763,-77.031562,100
-11.884789,-77.027064,100
-11.878374,-77.029721,100
-11.876857,-77.032527,100
-11.8803025,-77.032300781,100
-11.884639,-77.028154,100
-11.877828,-77.037424,100
-11.878133,-77.036009,100
-11.927529,-77.089216,100
-11.921169,-77.091641,100
-11.92158734,-77.09247965,100
-11.920734,-77.090013,100
-11.921448,-77.092122,100
-11.923698,-77.088692,100
-11.927547,-77.089161,100
-11.92417101,-77.09144096,100
-11.92738777,-77.08913225,100
-11.926487,-77.087584,100
-11.92237,-77.09036,100
-11.92093191,-77.09015384,100
-11.923503,-77.087428,100
-11.922325,-77.093187,100
-11.9244125,-77.090925781,100
-11.920222,-77.089843,100
-11.92109,-77.089953,100
-11.921399,-77.09435,100
-11.9243825,-77.091152344,100
-11.921867,-77.095227,100
-11.921492,-77.092793,100
-11.926881,-77.087262,100
-11.922409,-77.091775,100
-11.927831,-77.087305,100
-11.921782,-77.091821,100
-11.924292,-77.086791,100
-11.92089616,-77.09048979,100
-11.923561,-77.086154,100
-11.92344834,-77.0911305,100
-11.927743,-77.087911,100
-11.921857,-77.093833,100
-11.9217248,-77.0926426,100
-11.9275,-77.089286,100
-11.92352805,-77.08743341,100
-11.927023,-77.087972,100
-11.923707,-77.087737,100
-11.921741,-77.094948,100
-11.9208775,-77.08762891,100
-11.919929,-77.089783,100
-11.92034832,-77.09180575,100
-11.92380032,-77.09098499,100
-11.920931,-77.089884,100
-11.920234,-77.09189,100
-11.92259182,-77.09083848,100
-11.92706465,-77.09043246,100
-11.92602,-77.08833,100
-11.85459173,-77.07614165,100
-11.853349,-77.08313,100
-11.85602,-77.083622,100
-11.847526,-77.079319,100
-11.852382,-77.078731,100
-11.852767,-77.082907,100
-11.85648,-77.07681,100
-11.84624409,-77.08136491,100
-11.851083,-77.080375,100
-11.851149,-77.07975,100
-11.855913,-77.083516,100
-11.848141,-77.079775,100
-11.85368314,-77.07802824,100
-11.85264035,-77.08319284,100
-11.846364,-77.081648,100
-11.847474,-77.082524,100
-11.856602,-77.078727,100
-11.850777,-77.080734,100
-11.850621,-77.079673,100
-11.853275,-77.07489,100
-11.856106,-77.07774,100
-11.85801306,-77.07990311,100
-11.85609355,-77.07862,100
-11.8545726,-77.07511369,100
-11.850819,-77.080417,100
-11.856534,-77.075851,100
-11.85619166,-77.07974151,100
-11.85776041,-77.08054248,100
-11.85833003,-77.0787568,100
-11.847056,-77.082712,100
-11.85758881,-77.07849596,100
-11.854925,-77.075555,100
-11.85654,-77.078462,100
-11.846885,-77.079585,100
-11.850511,-77.078937,100
-11.846579,-77.08066,100
-11.857595,-77.083011,100
-11.854143,-77.077427,100
-11.84890361,-77.08192684,100
-11.85714486,-77.0797975,100
-11.857949,-77.080549,100
-11.8526,-77.0828,100
-11.85327561,-77.0830993,100
-11.85280672,-77.08271038,100
-11.85057807,-77.07897641,100
-11.856198,-77.079083,100
-11.85459205,-77.07462687,100
-11.858144,-77.082375,100
-11.856563,-77.079353,100
-11.851294,-77.079691,100
-11.856523,-77.076449,100
-11.855862,-77.07791,100
